Cues,Targets,FSG,BSG,Symm
DAMN,CONDEMN,0.034,0.033,0.001
GAME,BOARD,0.034,0.033,0.001
GAZELLE,ANTELOPE,0.034,0.033,0.001
SINCERE,MEANINGFUL,0.034,0.033,0.001
WONDER,AWE,0.034,0.033,0.001
BUBBLE,SOAP,0.036,0.033,0.003
MILK,COOKIE,0.036,0.033,0.003
CHRISTIAN,JEWISH,0.038,0.033,0.005
MOVE,GO,0.039,0.033,0.006
PROSPER,GROW,0.039,0.033,0.006
SAVIOR,LORD,0.039,0.033,0.006
DISCIPLINE,SPANK,0.040,0.033,0.007
BORED,EXCITED,0.041,0.033,0.008
PLASTIC,RECYCLE,0.041,0.033,0.008
LEAF,PLANT,0.042,0.033,0.009
COLD,MEDICINE,0.043,0.033,0.010
SMEAR,WIPE,0.044,0.033,0.011
FAME,GLORY,0.046,0.033,0.013
SPY,SNEAK,0.046,0.033,0.013
STROKE,CARESS,0.046,0.033,0.013
ESCAPE,FLEE,0.047,0.033,0.014
TERRIFIC,FANTASTIC,0.048,0.033,0.015
VOLT,AMP,0.049,0.033,0.016
PEST,RODENT,0.054,0.033,0.021
REMOVE,REPLACE,0.054,0.033,0.021
OUTLET,INLET,0.099,0.392,-0.293
MESSY,SLOPPY,0.099,0.362,-0.263
FREEDOM,LIBERTY,0.099,0.352,-0.253
FOAM,BEER,0.055,0.033,0.022
CUT,HAIR,0.056,0.033,0.023
ITALIAN,SAUSAGE,0.059,0.033,0.026
SWEAR,PROMISE,0.059,0.033,0.026
LEAP,BOUND,0.060,0.033,0.027
SWAMP,MUCK,0.061,0.033,0.028
WILDERNESS,CAMPING,0.061,0.033,0.028
NOTES,LETTERS,0.062,0.033,0.029
KILL,DIE,0.067,0.033,0.034
AFFAIR,ADULTERY,0.068,0.033,0.035
BELONG,OWN,0.068,0.033,0.035
LIQUOR,DRINK,0.070,0.033,0.037
ARCHITECT,BUILDER,0.072,0.033,0.039
KIDNEY,TRANSPLANT,0.075,0.033,0.042
CAMPAIGN,SLOGAN,0.079,0.033,0.046
LANDSCAPE,SCENERY,0.079,0.033,0.046
SODA,DRINK,0.082,0.033,0.049
MIX,CAKE,0.083,0.033,0.050
STRETCH,YAWN,0.083,0.033,0.050
KEEP,HAVE,0.084,0.033,0.051
FISH,SEA,0.085,0.033,0.052
SHED,TOOLS,0.086,0.033,0.053
BELIEVE,TRUST,0.087,0.033,0.054
SHELTER,BOMB,0.090,0.033,0.057
TOYS,GAMES,0.092,0.033,0.059
PURPLE,PINK,0.093,0.033,0.060
ROOT,CANAL,0.094,0.033,0.061
ERECT,BUILD,0.099,0.033,0.066
ANXIOUS,EXCITED,0.101,0.033,0.068
ASPIRIN,MEDICINE,0.106,0.033,0.073
BUILD,MAKE,0.106,0.033,0.073
AIR FORCE,MARINES,0.107,0.033,0.074
CHILI,BEANS,0.107,0.033,0.074
DRAPES,BLINDS,0.107,0.033,0.074
NOON,MIDNIGHT,0.107,0.033,0.074
STYLE,HAIR,0.113,0.033,0.080
MECHANICAL,ENGINEER,0.114,0.033,0.081
SKULL,BRAIN,0.126,0.033,0.093
WARY,CAUTIOUS,0.126,0.033,0.093
WATCH,LOOK,0.127,0.033,0.094
AMATEUR,BEGINNER,0.128,0.033,0.095
HULA,HAWAII,0.128,0.033,0.095
DESERT,DRY,0.133,0.033,0.100
POLE,NORTH,0.134,0.033,0.101
WALKER,RUNNER,0.135,0.033,0.102
ANARCHY,CHAOS,0.137,0.033,0.104
OATH,SWEAR,0.143,0.033,0.110
MACARONI,NOODLES,0.146,0.033,0.113
PRINTING,WRITING,0.147,0.033,0.114
EXPLAIN,TELL,0.154,0.033,0.121
CONQUER,DEFEAT,0.160,0.033,0.127
BLONDE,HAIR,0.163,0.033,0.130
VERSE,POEM,0.163,0.033,0.130
MOTION,MOVE,0.164,0.033,0.131
DIAGRAM,CHART,0.167,0.033,0.134
CONTAINER,TUPPERWARE,0.168,0.033,0.135
LANGUAGE,SPEECH,0.177,0.033,0.144
WARRIOR,SOLDIER,0.186,0.033,0.153
SINGLE,MARRY,0.197,0.033,0.164
SNOW,COLD,0.199,0.033,0.166
RECOMMEND,SUGGEST,0.200,0.033,0.167
DEVELOPMENT,GROWTH,0.204,0.033,0.171
OATH,PROMISE,0.218,0.033,0.185
ALCOHOL,BEER,0.240,0.033,0.207
DOLLAR,CENTS,0.243,0.033,0.210
SHARE,GIVE,0.243,0.033,0.210
MEDIEVAL,KNIGHT,0.250,0.033,0.217
HUNGRY,FOOD,0.274,0.033,0.241
SOW,PIG,0.295,0.033,0.262
WARM,COLD,0.364,0.033,0.331
ENGAGE,MARRY,0.393,0.033,0.360
BAKE,CAKE,0.402,0.033,0.369
SLIM,FAT,0.417,0.033,0.384
HATCHET,AX,0.467,0.033,0.434
HUM,SING,0.486,0.033,0.453
TRANSPORTATION,CAR,0.595,0.033,0.562
HINGE,DOOR,0.630,0.033,0.597
COMPANION,FRIEND,0.643,0.033,0.610
CEILING,PLASTER,0.010,0.034,-0.024
ROUTINE,USUAL,0.010,0.034,-0.024
STUFF,PACK,0.010,0.034,-0.024
BAD,NEWS,0.011,0.034,-0.023
BITE,BUG,0.011,0.034,-0.023
DOUGH,BISCUIT,0.011,0.034,-0.023
INHALE,INTAKE,0.011,0.034,-0.023
KNOW,MEET,0.011,0.034,-0.023
PORT,HARBOR,0.011,0.034,-0.023
QUICK,EASY,0.011,0.034,-0.023
FORCE,COMMAND,0.012,0.034,-0.022
FORM,CREATE,0.012,0.034,-0.022
POINT,VIEW,0.012,0.034,-0.022
ALONE,WITHOUT,0.013,0.034,-0.021
ANYTHING,SAY,0.013,0.034,-0.021
ARROGANT,HAUGHTY,0.013,0.034,-0.021
CLOTHES,EXPENSIVE,0.013,0.034,-0.021
ERODE,DETERIORATE,0.013,0.034,-0.021
FACTS,PROOF,0.013,0.034,-0.021
FEDERAL,BUREAU,0.013,0.034,-0.021
FOREST,DENSE,0.013,0.034,-0.021
GAMBLE,POKER,0.013,0.034,-0.021
GREET,INTRODUCE,0.013,0.034,-0.021
KNOWN,OBVIOUS,0.013,0.034,-0.021
PERMISSION,PERMIT,0.013,0.034,-0.021
PORTION,SECTION,0.013,0.034,-0.021
REVIEW,SUMMARY,0.013,0.034,-0.021
SKIN,PALE,0.013,0.034,-0.021
VIRUS,INFECTION,0.013,0.034,-0.021
ACTOR,THEATER,0.014,0.034,-0.020
ALIKE,IDENTICAL,0.014,0.034,-0.020
ALLERGY,DUST,0.014,0.034,-0.020
BLOW,NOSE,0.014,0.034,-0.020
BORED,LAZY,0.014,0.034,-0.020
BORROW,RENT,0.014,0.034,-0.020
BRAKE,PEDAL,0.014,0.034,-0.020
CLEAN,WHITE,0.014,0.034,-0.020
DECIDE,JUDGE,0.014,0.034,-0.020
DIRTY,ROTTEN,0.014,0.034,-0.020
DISGUSTING,HORRIBLE,0.014,0.034,-0.020
DOWN,DEPRESSED,0.014,0.034,-0.020
EDUCATION,UNIVERSITY,0.014,0.034,-0.020
ELECTRIC,APPLIANCE,0.014,0.034,-0.020
ENERGY,HYPER,0.014,0.034,-0.020
ENTER,OPEN,0.014,0.034,-0.020
EVENT,SOCIAL,0.014,0.034,-0.020
FREEDOM,INDEPENDENT,0.014,0.034,-0.020
GENEROUS,CHARITY,0.014,0.034,-0.020
HERO,BRAVE,0.014,0.034,-0.020
HONOR,ACHIEVEMENT,0.014,0.034,-0.020
HONOR,JUSTICE,0.014,0.034,-0.020
LIST,SCHEDULE,0.014,0.034,-0.020
MATURE,CHILDISH,0.014,0.034,-0.020
MICROSCOPE,ELECTRON,0.014,0.034,-0.020
MOTORCYCLE,RIDER,0.014,0.034,-0.020
NUMBER,EIGHT,0.014,0.034,-0.020
OZONE,HAIRSPRAY,0.014,0.034,-0.020
PUNISHMENT,CAPITAL,0.014,0.034,-0.020
REAL,FICTION,0.014,0.034,-0.020
RESORT,SKI,0.014,0.034,-0.020
SCHEDULE,HECTIC,0.014,0.034,-0.020
SCUM,ALGAE,0.014,0.034,-0.020
SERGEANT,RANK,0.014,0.034,-0.020
SESSION,GROUP,0.014,0.034,-0.020
SIGNAL,CUE,0.014,0.034,-0.020
SINCERE,GENUINE,0.014,0.034,-0.020
SLIMY,SLICK,0.014,0.034,-0.020
TEMPER,CONTROL,0.014,0.034,-0.020
THEATER,STAGE,0.014,0.034,-0.020
TIRE,TRUCK,0.014,0.034,-0.020
TWO,TOGETHER,0.014,0.034,-0.020
VOICE,ALTO,0.014,0.034,-0.020
CONDITION,AIR,0.015,0.034,-0.019
LOSER,FAILURE,0.015,0.034,-0.019
PRANK,CHILDISH,0.015,0.034,-0.019
STYLE,MODERN,0.015,0.034,-0.019
BOOK,KNOWLEDGE,0.016,0.034,-0.018
BUSH,GEORGE,0.016,0.034,-0.018
DOUGH,FLOUR,0.016,0.034,-0.018
KICK,PUNCH,0.016,0.034,-0.018
LAST,LEAST,0.016,0.034,-0.018
LIMB,EXTREMITY,0.016,0.034,-0.018
ROOF,TIN,0.016,0.034,-0.018
BACON,FRY,0.017,0.034,-0.017
CAREER,OCCUPATION,0.017,0.034,-0.017
CROWN,THRONE,0.017,0.034,-0.017
STAY,COME,0.017,0.034,-0.017
COST,VALUE,0.018,0.034,-0.016
SOUP,CAN,0.018,0.034,-0.016
LAMP,DESK,0.019,0.034,-0.015
RABBIT,BUNNY,0.101,0.735,-0.634
EXIT,ENTRANCE,0.101,0.615,-0.514
DEVIL,SATAN,0.101,0.467,-0.366
CHILD,ADULT,0.101,0.459,-0.358
RING,BELL,0.101,0.399,-0.298
SEEK,HIDE,0.101,0.385,-0.284
LAWYER,ATTORNEY,0.101,0.355,-0.254
BIG,TALL,0.020,0.034,-0.014
BOX,MATCH,0.020,0.034,-0.014
CHINA,SILVERWARE,0.020,0.034,-0.014
COTTON,FLUFFY,0.020,0.034,-0.014
CRAB,SHRIMP,0.020,0.034,-0.014
FOX,FUR,0.020,0.034,-0.014
GIVING,THANKS,0.020,0.034,-0.014
GRILL,COOKOUT,0.020,0.034,-0.014
HEAT,SWEAT,0.020,0.034,-0.014
HEROIN,ADDICT,0.020,0.034,-0.014
HIGH,DRUG,0.020,0.034,-0.014
JET,FIGHTER,0.020,0.034,-0.014
LETTER,NEWS,0.020,0.034,-0.014
MOUNTAIN,HIGH,0.020,0.034,-0.014
NEPTUNE,URANUS,0.020,0.034,-0.014
NICE,PRETTY,0.020,0.034,-0.014
NUCLEUS,ELECTRON,0.020,0.034,-0.014
OBSTACLE,CHALLENGE,0.020,0.034,-0.014
OUTGOING,POPULAR,0.020,0.034,-0.014
PITCHFORK,HAYSTACK,0.020,0.034,-0.014
SENATOR,MAYOR,0.020,0.034,-0.014
SKILL,CRAFT,0.020,0.034,-0.014
SWEET,KIND,0.020,0.034,-0.014
TEND,INCLINE,0.02,0.034,-0.014
TUMOR,LUMP,0.02,0.034,-0.014
UPSET,DEPRESSED,0.02,0.034,-0.014
WOODS,JUNGLE,0.02,0.034,-0.014
ALWAYS,TOGETHER,0.021,0.034,-0.013
BOIL,FRY,0.021,0.034,-0.013
DISCUSSION,TOPIC,0.021,0.034,-0.013
DRUNK,BAR,0.021,0.034,-0.013
EXPLODE,POP,0.021,0.034,-0.013
FORTUNE,LUCK,0.021,0.034,-0.013
GLASS,PLASTIC,0.021,0.034,-0.013
LIAR,UNTRUE,0.021,0.034,-0.013
MAKER,INVENTOR,0.021,0.034,-0.013
MANNERS,PROPER,0.021,0.034,-0.013
OBTAIN,ACQUIRE,0.021,0.034,-0.013
RAP,KNOCK,0.021,0.034,-0.013
RECEIVE,CATCH,0.021,0.034,-0.013
SYSTEM,PROCESS,0.021,0.034,-0.013
TELEPHONE,CONVERSATION,0.021,0.034,-0.013
TOOL,INSTRUMENT,0.021,0.034,-0.013
TRY,SAMPLE,0.021,0.034,-0.013
UNUSUAL,UNIQUE,0.021,0.034,-0.013
WORDS,LANGUAGE,0.021,0.034,-0.013
WORRY,ULCER,0.021,0.034,-0.013
ADD,MINUS,0.022,0.034,-0.012
BREAK,BROKEN,0.022,0.034,-0.012
CRATER,METEOR,0.022,0.034,-0.012
MOSQUITO,PEST,0.022,0.034,-0.012
SIGN,TRAFFIC,0.022,0.034,-0.012
WANDER,DRIFT,0.022,0.034,-0.012
SPRAY,HAIRSPRAY,0.023,0.034,-0.011
ANSWER,CORRECT,0.024,0.034,-0.010
BARN,LOFT,0.024,0.034,-0.010
PARENT,RELATIVE,0.024,0.034,-0.010
WORM,APPLE,0.024,0.034,-0.010
COFFEE,MORNING,0.025,0.034,-0.009
FREAK,PANIC,0.026,0.034,-0.008
GAMBLE,CARDS,0.026,0.034,-0.008
STRIVE,AMBITION,0.026,0.034,-0.008
CLOTHES,SHORTS,0.027,0.034,-0.007
CORRUPT,POLITICS,0.027,0.034,-0.007
FROG,LIZARD,0.027,0.034,-0.007
GRILL,BAR,0.027,0.034,-0.007
ICEBERG,GLACIER,0.027,0.034,-0.007
INJECTION,SYRINGE,0.027,0.034,-0.007
MAGIC,KINGDOM,0.027,0.034,-0.007
NATIONAL,LOCAL,0.027,0.034,-0.007
PRESSURE,TENSION,0.027,0.034,-0.007
SOLUTION,MIXTURE,0.027,0.034,-0.007
SONG,RECORD,0.027,0.034,-0.007
SPILL,LEAK,0.027,0.034,-0.007
SURROUNDING,ATMOSPHERE,0.027,0.034,-0.007
SWEAT,TEARS,0.027,0.034,-0.007
TALL,THIN,0.027,0.034,-0.007
AMERICAN,INDIAN,0.028,0.034,-0.006
COLLECT,HOBBY,0.028,0.034,-0.006
SHAPE,SQUARE,0.028,0.034,-0.006
ZONE,DANGER,0.028,0.034,-0.006
AWESOME,EXCELLENT,0.030,0.034,-0.004
COIN,QUARTER,0.030,0.034,-0.004
FLY,PEST,0.030,0.034,-0.004
FOOT,FEET,0.031,0.034,-0.003
PERSONAL,HYGIENE,0.031,0.034,-0.003
SILK,NYLON,0.031,0.034,-0.003
DRUM,GUITAR,0.032,0.034,-0.002
ANTELOPE,GAZELLE,0.033,0.034,-0.001
AWE,WONDER,0.033,0.034,-0.001
BOARD,GAME,0.033,0.034,-0.001
CONDEMN,DAMN,0.033,0.034,-0.001
MEANINGFUL,SINCERE,0.033,0.034,-0.001
PANTS,CLOTHES,0.033,0.034,-0.001
BODY,SOUL,0.034,0.034,0.000
JOINT,MARIJUANA,0.034,0.034,0.000
JUNGLE,TROPICAL,0.034,0.034,0.000
MARIJUANA,JOINT,0.034,0.034,0.000
NOVEL,STORY,0.034,0.034,0.000
PRESSURE,TIRE,0.034,0.034,0.000
SOCIAL,STATUS,0.034,0.034,0.000
SOUL,BODY,0.034,0.034,0.000
STATUS,SOCIAL,0.034,0.034,0.000
STORY,NOVEL,0.034,0.034,0.000
TIRE,PRESSURE,0.034,0.034,0.000
TROPICAL,JUNGLE,0.034,0.034,0.000
AUTHORITY,PRINCIPAL,0.035,0.034,0.001
GUILT,ASHAMED,0.035,0.034,0.001
LIGHTNING,ELECTRICITY,0.035,0.034,0.001
SHY,BOLD,0.035,0.034,0.001
EXPERT,AMATEUR,0.036,0.034,0.002
FLAP,FLIP,0.036,0.034,0.002
MARK,GRADE,0.036,0.034,0.002
PEANUT,ELEPHANT,0.036,0.034,0.002
POINT,AIM,0.036,0.034,0.002
SINGER,MICROPHONE,0.038,0.034,0.004
SNAP,TWIG,0.038,0.034,0.004
ABSENCE,ATTENDANCE,0.039,0.034,0.005
PADDY,RICE,0.039,0.034,0.005
REFUSE,REJECT,0.039,0.034,0.005
VIOLENT,FIGHT,0.039,0.034,0.005
FILTH,GRIME,0.040,0.034,0.006
FOX,WOLF,0.040,0.034,0.006
STUDY,CLASS,0.040,0.034,0.006
ACKNOWLEDGE,RECOGNITION,0.041,0.034,0.007
ANGEL,WINGS,0.041,0.034,0.007
ELEMENTS,COMPONENTS,0.041,0.034,0.007
EXCELLENT,SUPERIOR,0.041,0.034,0.007
GUYS,BOYS,0.041,0.034,0.007
LOAD,CARRY,0.041,0.034,0.007
MAGICIAN,WAND,0.041,0.034,0.007
NEGOTIATION,CONTRACT,0.041,0.034,0.007
NUN,HABIT,0.041,0.034,0.007
SAME,EXACT,0.041,0.034,0.007
TONIC,VODKA,0.041,0.034,0.007
UP,HIGH,0.041,0.034,0.007
VALOR,COURAGE,0.041,0.034,0.007
ACHE,BACK,0.042,0.034,0.008
AWAKE,TIRED,0.042,0.034,0.008
INJURY,ACCIDENT,0.042,0.034,0.008
OWN,YOURS,0.044,0.034,0.010
GRIND,BUMP,0.046,0.034,0.012
SPIT,CHEW,0.046,0.034,0.012
ALONE,ONE,0.047,0.034,0.013
BLANKET,SHEET,0.047,0.034,0.013
FRIED,BAKED,0.047,0.034,0.013
URGE,IMPULSE,0.047,0.034,0.013
AFRICA,JUNGLE,0.048,0.034,0.014
FAILURE,FLUNK,0.048,0.034,0.014
FIT,EXERCISE,0.048,0.034,0.014
HALF,QUARTER,0.048,0.034,0.014
PROUD,HUMBLE,0.048,0.034,0.014
SECRETARY,TYPEWRITER,0.048,0.034,0.014
PEACE,QUIET,0.049,0.034,0.015
CROSS,RELIGION,0.050,0.034,0.016
KITE,WIND,0.050,0.034,0.016
SHOE,FIT,0.051,0.034,0.017
STYLE,CLOTHES,0.051,0.034,0.017
CONSUMER,CUSTOMER,0.052,0.034,0.018
MAGIC,WAND,0.102,0.466,-0.364
WEIGHT,HEIGHT,0.102,0.371,-0.269
STIR,FRY,0.052,0.034,0.018
HUMILIATE,DEGRADE,0.053,0.034,0.019
BRONZE,COPPER,0.054,0.034,0.020
DEPRESSED,LONELY,0.054,0.034,0.020
OBJECT,SUBJECT,0.054,0.034,0.020
CROWD,GROUP,0.055,0.034,0.021
CURIOSITY,INTEREST,0.055,0.034,0.021
NECESSARY,IMPORTANT,0.055,0.034,0.021
CARING,KIND,0.056,0.034,0.022
PALACE,KINGDOM,0.056,0.034,0.022
BRIGHT,SMART,0.057,0.034,0.023
CULTURE,LIFESTYLE,0.057,0.034,0.023
MATTER,SUBSTANCE,0.057,0.034,0.023
TIGHT,JEANS,0.057,0.034,0.023
OBJECTIVE,PURPOSE,0.058,0.034,0.024
TRAFFIC,SIGNAL,0.06,0.034,0.026
FARMER,CROPS,0.061,0.034,0.027
SEATBELT,PROTECTION,0.062,0.034,0.028
TOMATO,POTATO,0.062,0.034,0.028
VITAMIN,MINERAL,0.062,0.034,0.028
HALLOWEEN,SCARY,0.063,0.034,0.029
RASPBERRY,BLUEBERRY,0.063,0.034,0.029
FRENCH,LANGUAGE,0.065,0.034,0.031
REASON,LOGIC,0.066,0.034,0.032
BUGLE,TRUMPET,0.067,0.034,0.033
COUPLE,TOGETHER,0.068,0.034,0.034
LIEUTENANT,COLONEL,0.068,0.034,0.034
SOW,SEED,0.068,0.034,0.034
DRILL,SERGEANT,0.069,0.034,0.035
STORAGE,CLOSET,0.069,0.034,0.035
DISCIPLINE,STRICT,0.071,0.034,0.037
EYE,NOSE,0.071,0.034,0.037
FRENCH,PARIS,0.071,0.034,0.037
PROBABILITY,POSSIBILITY,0.071,0.034,0.037
TEST,GRADE,0.071,0.034,0.037
FRIEND,GIRL,0.072,0.034,0.038
TRAIL,HIKE,0.073,0.034,0.039
CAN,SODA,0.074,0.034,0.040
CONTAINER,JAR,0.074,0.034,0.040
SOAP,WASH,0.076,0.034,0.042
TIGER,STRIPE,0.077,0.034,0.043
ENGLAND,QUEEN,0.079,0.034,0.045
ERASER,CHALK,0.079,0.034,0.045
INFLUENCE,PERSUADE,0.079,0.034,0.045
MONTHLY,DAILY,0.079,0.034,0.045
RITUAL,TRADITION,0.079,0.034,0.045
WHEN,WHY,0.079,0.034,0.045
WATER,COOL,0.08,0.034,0.046
DENT,SCRATCH,0.081,0.034,0.047
DWARVES,SEVEN,0.081,0.034,0.047
PLAN,ORGANIZE,0.081,0.034,0.047
DOMINATE,CONTROL,0.082,0.034,0.048
REACTION,RESPONSE,0.082,0.034,0.048
WART,FROG,0.083,0.034,0.049
ATTACH,TOGETHER,0.086,0.034,0.052
BACKPACK,HIKE,0.086,0.034,0.052
BASKETBALL,SPORT,0.086,0.034,0.052
CITIZEN,AMERICAN,0.086,0.034,0.052
PLUM,PEAR,0.087,0.034,0.053
POETRY,RHYME,0.087,0.034,0.053
WOMAN,GIRL,0.087,0.034,0.053
WEIGHTS,WORKOUT,0.088,0.034,0.054
BLEACH,BLONDE,0.089,0.034,0.055
GATHERING,GROUP,0.090,0.034,0.056
FINGER,TOE,0.091,0.034,0.057
BALCONY,LEDGE,0.093,0.034,0.059
CAPTAIN,LEADER,0.095,0.034,0.061
CUSTOMER,SERVICE,0.095,0.034,0.061
LONDON,PARIS,0.095,0.034,0.061
MARCH,MONTH,0.095,0.034,0.061
ORNAMENT,DECORATION,0.095,0.034,0.061
ELABORATE,FANCY,0.099,0.034,0.065
CHRISTIAN,CATHOLIC,0.100,0.034,0.066
DANCE,MUSIC,0.101,0.034,0.067
SCARECROW,CROW,0.101,0.034,0.067
UNDERSTAND,CONFUSION,0.101,0.034,0.067
RUM,VODKA,0.105,0.034,0.071
BASKETBALL,BASEBALL,0.107,0.034,0.073
FOLDER,NOTEBOOK,0.107,0.034,0.073
BEAN,BAKED,0.108,0.034,0.074
NOTEBOOK,NOTES,0.109,0.034,0.075
THRIFT,SPEND,0.113,0.034,0.079
SERMON,PREACHER,0.116,0.034,0.082
CLARINET,INSTRUMENT,0.117,0.034,0.083
HORSE,SADDLE,0.103,0.879,-0.776
ANSWER,REPLY,0.103,0.745,-0.642
LOOKS,APPEARANCE,0.103,0.427,-0.324
WHY,HOW,0.103,0.412,-0.309
HALL,CORRIDOR,0.103,0.401,-0.298
DIVIDE,SEPARATE,0.103,0.382,-0.279
SHUT,OPEN,0.120,0.034,0.086
WIDTH,WIDE,0.121,0.034,0.087
AMUSE,FUNNY,0.122,0.034,0.088
CROSS,JESUS,0.122,0.034,0.088
COMMUNITY,NEIGHBORHOOD,0.123,0.034,0.089
MEMORIES,PAST,0.124,0.034,0.090
SNEAK,PREVIEW,0.124,0.034,0.090
FURY,RAGE,0.125,0.034,0.091
SHORT,SMALL,0.125,0.034,0.091
GRIME,GREASE,0.129,0.034,0.095
WHAT,WHY,0.13,0.034,0.096
PERMIT,PARKING,0.135,0.034,0.101
DISTURB,ANNOY,0.136,0.034,0.102
HOLY,BIBLE,0.136,0.034,0.102
MILL,WIND,0.136,0.034,0.102
NEIGHBOR,NEIGHBORHOOD,0.140,0.034,0.106
CLAW,CRAB,0.143,0.034,0.109
FOREIGN,LANGUAGE,0.146,0.034,0.112
NOON,TWELVE,0.147,0.034,0.113
BENEATH,BELOW,0.149,0.034,0.115
PRANK,TRICK,0.149,0.034,0.115
BRAT,KID,0.152,0.034,0.118
WHIP,CREAM,0.156,0.034,0.122
STATE,COUNTRY,0.166,0.034,0.132
RIM,TIRE,0.167,0.034,0.133
SHADE,COLOR,0.172,0.034,0.138
KITCHEN,SINK,0.173,0.034,0.139
PICNIC,ANT,0.175,0.034,0.141
WHISTLE,BLOW,0.175,0.034,0.141
PLATFORM,STAGE,0.176,0.034,0.142
WHIP,CHAIN,0.177,0.034,0.143
HARVEST,CROPS,0.185,0.034,0.151
POSSESSION,MINE,0.187,0.034,0.153
REGULATIONS,LAWS,0.188,0.034,0.154
SELECT,PICK,0.189,0.034,0.155
SOLID,HARD,0.189,0.034,0.155
NYLONS,PANTYHOSE,0.191,0.034,0.157
CHRISTIAN,RELIGION,0.192,0.034,0.158
PROSE,POETRY,0.193,0.034,0.159
BOX,SQUARE,0.194,0.034,0.160
TANTRUM,FIT,0.194,0.034,0.160
HISTORY,PAST,0.196,0.034,0.162
SLAB,CONCRETE,0.196,0.034,0.162
BUNCH,GROUP,0.199,0.034,0.165
CLAY,MOLD,0.200,0.034,0.166
BURGLARY,ROBBERY,0.224,0.034,0.190
FACT,FICTION,0.226,0.034,0.192
MAGICIAN,MAGIC,0.226,0.034,0.192
TARZAN,JUNGLE,0.232,0.034,0.198
TWEEZERS,EYEBROWS,0.232,0.034,0.198
TECHNOLOGY,COMPUTER,0.234,0.034,0.200
WICKED,WITCH,0.238,0.034,0.204
GROUP,PEOPLE,0.243,0.034,0.209
ENDLESS,FOREVER,0.248,0.034,0.214
FLOAT,SINK,0.248,0.034,0.214
NATIVE,INDIAN,0.250,0.034,0.216
TART,SOUR,0.25,0.034,0.216
LAUNDRY,DIRTY,0.255,0.034,0.221
ABSURD,RIDICULOUS,0.268,0.034,0.234
WARM,HOT,0.273,0.034,0.239
WRINKLE,OLD,0.279,0.034,0.245
FRIENDLY,NICE,0.288,0.034,0.254
TUPPERWARE,PLASTIC,0.288,0.034,0.254
UNUSUAL,STRANGE,0.296,0.034,0.262
SNOW,WHITE,0.314,0.034,0.280
LUBRICATE,OIL,0.325,0.034,0.291
TRACTOR,TRAILER,0.326,0.034,0.292
AEROBICS,EXERCISE,0.327,0.034,0.293
COMEDY,FUNNY,0.363,0.034,0.329
GRAIN,WHEAT,0.365,0.034,0.331
BROAD,WIDE,0.380,0.034,0.346
BANJO,GUITAR,0.384,0.034,0.350
BORED,TIRED,0.386,0.034,0.352
TYPIST,SECRETARY,0.39,0.034,0.356
BUSH,TREE,0.395,0.034,0.361
STRUCTURE,BUILDING,0.415,0.034,0.381
ASK,QUESTION,0.422,0.034,0.388
DISAGREEMENT,ARGUMENT,0.444,0.034,0.410
UNUSED,NEW,0.449,0.034,0.415
PAIR,TWO,0.456,0.034,0.422
PRINTER,COMPUTER,0.464,0.034,0.430
PECAN,NUT,0.467,0.034,0.433
DEBATE,ARGUE,0.473,0.034,0.439
CREATOR,GOD,0.503,0.034,0.469
WHISKERS,BEARD,0.503,0.034,0.469
VOCABULARY,WORDS,0.507,0.034,0.473
ETERNAL,FOREVER,0.538,0.034,0.504
COMEDIAN,FUNNY,0.550,0.034,0.516
INFINITY,FOREVER,0.565,0.034,0.531
FLESH,SKIN,0.575,0.034,0.541
EASY,HARD,0.582,0.034,0.548
DISLIKE,HATE,0.600,0.034,0.566
FOREST,TREE,0.628,0.034,0.594
ADDICTION,DRUG,0.664,0.034,0.630
CONVENT,NUN,0.747,0.034,0.713
TRIBE,INDIAN,0.756,0.034,0.722
FATIGUE,TIRED,0.766,0.034,0.732
SCISSORS,CUT,0.879,0.034,0.845
BUILD,STRUCTURE,0.011,0.035,-0.024
SEND,PACKAGE,0.011,0.035,-0.024
SERVANT,HELPER,0.011,0.035,-0.024
STOP,BEGIN,0.011,0.035,-0.024
JEWISH,RELIGIOUS,0.013,0.035,-0.022
LEO,HOROSCOPE,0.013,0.035,-0.022
NEWTON,GRAVITY,0.013,0.035,-0.022
PLOW,HOE,0.013,0.035,-0.022
QUILL,PORCUPINE,0.013,0.035,-0.022
ALIKE,DIFFER,0.014,0.035,-0.021
BLACKMAIL,THREAT,0.014,0.035,-0.021
CANCER,CURE,0.014,0.035,-0.021
ELEMENT,HELIUM,0.014,0.035,-0.021
ETERNITY,INFINITE,0.014,0.035,-0.021
EXCITING,DULL,0.014,0.035,-0.021
PORCH,DECK,0.014,0.035,-0.021
SOLID,PLAID,0.014,0.035,-0.021
TOGETHER,FAMILY,0.014,0.035,-0.021
UNUSUAL,RARE,0.014,0.035,-0.021
USUAL,OFTEN,0.014,0.035,-0.021
AGE,WISDOM,0.015,0.035,-0.020
AUNT,RELATION,0.016,0.035,-0.019
IMAGE,REFLECTION,0.016,0.035,-0.019
SHY,TIMID,0.104,0.689,-0.585
TASTE,SENSE,0.016,0.035,-0.019
AVERAGE,REGULAR,0.020,0.035,-0.015
CHEW,TEETH,0.020,0.035,-0.015
FARMER,HOE,0.020,0.035,-0.015
FESTIVAL,STRAWBERRY,0.020,0.035,-0.015
PATCH,STRAWBERRY,0.020,0.035,-0.015
